monthly_income,income_per_capita,family_size,num_dependents,age,employment_years,months_employed_last_2yrs,total_assets,total_liabilities,net_worth,credit_score,employment_status,housing_status,education_level,marital_status,nationality_group,has_disability,need_score,eligible,support_amount
11240.0,1605.71,7,3,46,16.3,16,524900.0,413200.0,111700.0,494,employed,government_housing,bachelor,married,citizen,no,0.45690548214285714,1,9070.0
26090.0,5218.0,5,1,36,17.2,12,334500.0,154200.0,180300.0,663,employed,family,high_school,married,citizen,no,0.007728333333333337,0,0.0
8370.0,1395.0,6,2,30,2.9,18,413100.0,239000.0,174100.0,546,employed,rented,diploma,divorced,citizen,no,0.39572273809523806,1,8410.0
8060.0,1151.43,7,3,33,13.7,10,173000.0,59100.0,113900.0,519,retired,rented,bachelor,married,resident,yes,0.8929562678571429,1,11310.0
13360.0,6680.0,2,0,24,26.2,8,90500.0,48100.0,42400.0,635,employed,rented,bachelor,married,citizen,yes,0.3312314285714285,1,1000.0
12810.0,1601.25,8,5,40,9.3,22,650400.0,121000.0,529400.0,601,self_employed,family,high_school,single,citizen,no,0.3542360416666668,1,10130.0
740.0,148.0,5,4,39,1.3,22,194000.0,44400.0,149600.0,601,student,rented,high_school,married,resident,no,0.6923233333333334,1,10670.0
9550.0,1910.0,5,3,39,10.0,22,183400.0,125200.0,58200.0,670,employed,rented,bachelor,divorced,resident,no,0.352255,0,0.0
8390.0,1678.0,5,0,25,7.0,10,428000.0,50700.0,377300.0,577,self_employed,rented,diploma,married,resident,no,0.24588428571428575,0,0.0
5080.0,1016.0,5,2,48,26.3,8,74800.0,51000.0,23800.0,590,self_employed,family,postgraduate,married,resident,no,0.503322380952381,1,8210.0
2180.0,363.33,6,5,28,0.6,3,149100.0,25600.0,123500.0,506,unemployed,family,diploma,married,resident,no,0.864852755952381,1,12210.0
34620.0,6924.0,5,3,59,13.0,20,1395100.0,158300.0,1236800.0,562,employed,family,bachelor,single,citizen,yes,0.1377857142857143,0,0.0
15960.0,5320.0,3,2,22,15.2,9,342900.0,204100.0,138800.0,713,employed,owned,bachelor,single,resident,no,0.05558666666666666,0,0.0
6540.0,934.29,7,4,23,5.2,14,322000.0,30800.0,291200.0,632,employed,owned,diploma,single,resident,yes,0.7240914226190476,1,11820.0
1530.0,765.0,2,0,34,0.6,5,211500.0,70300.0,141200.0,750,unemployed,rented,high_school,single,resident,no,0.5645175,1,4080.0
820.0,164.0,5,3,39,1.1,6,199100.0,85600.0,113500.0,553,unemployed,rented,high_school,divorced,resident,no,0.7972535714285713,1,10790.0
11500.0,2300.0,5,1,64,14.8,23,277400.0,169400.0,108000.0,550,employed,rented,none,single,citizen,no,0.2814261904761905,0,0.0
11040.0,1840.0,6,0,44,25.8,13,308000.0,168100.0,139900.0,432,employed,owned,bachelor,married,resident,no,0.35610642857142866,0,0.0
4940.0,1646.67,3,1,38,19.6,23,279300.0,189500.0,89800.0,721,retired,owned,diploma,widowed,citizen,no,0.40415295833333337,1,4140.0
13100.0,2620.0,5,3,58,6.7,13,400700.0,42800.0,357900.0,607,employed,rented,bachelor,married,resident,no,0.19205642857142854,0,0.0
12470.0,4156.67,3,0,31,11.0,8,408400.0,11400.0,397000.0,639,employed,owned,postgraduate,married,resident,no,-0.0951642857142857,0,0.0
16400.0,1822.22,9,6,61,16.6,17,659500.0,338600.0,320900.0,547,self_employed,owned,bachelor,single,resident,no,0.4665423928571428,1,10500.0
16640.0,3328.0,5,3,39,12.3,12,596300.0,132400.0,463900.0,503,employed,owned,diploma,married,citizen,no,0.13473500000000005,0,0.0
16370.0,8185.0,2,0,35,25.9,15,489600.0,83200.0,406400.0,602,employed,government_housing,bachelor,married,resident,no,-0.07731142857142854,0,0.0
11540.0,3846.67,3,1,34,12.8,24,272900.0,164300.0,108600.0,602,employed,government_housing,none,divorced,resident,no,0.07750152976190475,0,0.0
10090.0,2018.0,5,4,21,11.8,20,402100.0,56300.0,345800.0,737,employed,government_housing,diploma,married,citizen,yes,0.5727783333333334,1,5810.0
6590.0,1318.0,5,0,51,8.1,18,396200.0,49400.0,346800.0,508,self_employed,rented,high_school,single,resident,no,0.33648785714285717,0,0.0
320.0,106.67,3,1,46,0.3,3,156200.0,109200.0,47000.0,622,unemployed,owned,high_school,married,resident,no,0.7208829583333334,1,6920.0
10080.0,5040.0,2,1,49,26.0,10,202800.0,116300.0,86500.0,745,self_employed,rented,bachelor,single,citizen,no,0.07805833333333334,0,0.0
4590.0,1530.0,3,0,50,27.0,15,172200.0,13100.0,159100.0,535,employed,rented,none,single,resident,no,0.32540428571428576,1,4190.0
2190.0,365.0,6,1,22,25.8,17,112600.0,87600.0,25000.0,563,retired,rented,postgraduate,divorced,resident,no,0.620735119047619,1,11840.0
14490.0,1811.25,8,4,60,3.5,21,310300.0,129600.0,180700.0,629,employed,family,bachelor,married,citizen,no,0.36582270833333336,1,9300.0
450.0,112.5,4,1,44,0.6,1,68100.0,9300.0,58800.0,691,unemployed,government_housing,postgraduate,divorced,resident,no,0.7000970833333333,1,8830.0
16220.0,5406.67,3,0,52,19.7,19,373500.0,90400.0,283100.0,666,employed,rented,bachelor,single,resident,no,-0.06158500000000001,0,0.0
760.0,152.0,5,2,22,0.1,2,216600.0,66700.0,149900.0,690,unemployed,rented,bachelor,single,resident,no,0.6971016666666667,1,10670.0
18380.0,3676.0,5,3,55,6.9,17,330100.0,165100.0,165000.0,568,employed,rented,bachelor,married,resident,no,0.16305714285714287,0,0.0
19250.0,6416.67,3,1,51,7.5,11,911200.0,465000.0,446200.0,664,employed,owned,none,married,resident,no,-0.08533666666666664,0,0.0
6930.0,1732.5,4,2,37,3.7,15,223300.0,77700.0,145600.0,695,self_employed,rented,diploma,single,resident,no,0.34580041666666667,1,5050.0
17730.0,2955.0,6,4,63,2.5,15,771800.0,1500.0,770300.0,521,employed,family,high_school,single,resident,yes,0.392505119047619,1,3720.0
24810.0,8270.0,3,1,50,23.3,18,350400.0,176500.0,173900.0,800,employed,family,diploma,married,resident,no,0.009968333333333336,0,0.0
1220.0,152.5,8,5,61,0.5,5,205400.0,37900.0,167500.0,610,unemployed,rented,high_school,married,citizen,no,0.8137425595238096,1,15000.0
300.0,50.0,6,0,57,0.0,2,119600.0,67300.0,52300.0,472,unemployed,owned,postgraduate,single,citizen,no,0.7777842857142857,1,13020.0
23580.0,3368.57,7,5,30,1.1,8,727800.0,484100.0,243700.0,726,employed,government_housing,bachelor,single,resident,no,0.18990754166666662,0,0.0
4760.0,1190.0,4,0,65,20.2,21,164600.0,81300.0,83300.0,624,retired,family,high_school,single,citizen,no,0.43932714285714286,1,6280.0
2010.0,287.14,7,5,54,1.6,2,134400.0,6300.0,128100.0,697,unemployed,owned,bachelor,married,citizen,no,0.7895284166666667,1,14180.0
5840.0,1168.0,5,3,29,23.6,11,307600.0,53400.0,254200.0,700,retired,rented,high_school,married,citizen,no,0.46713000000000005,1,7780.0
300.0,100.0,3,2,56,0.9,5,57600.0,34300.0,23300.0,667,unemployed,government_housing,high_school,married,citizen,no,0.7472616666666666,1,6970.0
810.0,270.0,3,1,40,0.6,1,110900.0,70100.0,40800.0,747,unemployed,family,bachelor,single,citizen,no,0.6886783333333334,1,6630.0
4440.0,1480.0,3,1,59,3.2,20,240100.0,84100.0,156000.0,563,self_employed,family,high_school,divorced,resident,no,0.3869476190476191,0,0.0
1870.0,623.33,3,0,28,1.7,1,171300.0,122300.0,49000.0,770,unemployed,rented,bachelor,married,citizen,no,0.612725375,1,5980.0
8400.0,2100.0,4,2,32,26.4,10,270800.0,34800.0,236000.0,494,retired,owned,none,married,citizen,no,0.4244595238095238,1,4440.0
14300.0,3575.0,4,0,36,11.3,8,328800.0,58000.0,270800.0,707,employed,rented,postgraduate,married,citizen,no,-0.00946749999999999,0,0.0
7100.0,1775.0,4,3,41,4.9,13,244800.0,152200.0,92600.0,664,employed,rented,none,married,resident,no,0.3554025,1,4980.0
9510.0,3170.0,3,1,49,1.6,17,345600.0,165300.0,180300.0,753,employed,rented,high_school,married,resident,no,0.10110333333333335,0,0.0
1550.0,310.0,5,4,30,0.5,17,49000.0,29100.0,19900.0,546,student,government_housing,none,single,citizen,yes,1.0509219047619047,1,10800.0
5530.0,1106.0,5,2,52,13.7,12,162700.0,129300.0,33400.0,655,employed,family,bachelor,single,resident,no,0.41805166666666665,1,7860.0
1390.0,463.33,3,2,22,0.9,0,230100.0,163100.0,67000.0,808,unemployed,government_housing,bachelor,single,resident,no,0.6910920416666667,1,6340.0
6630.0,947.14,7,0,35,15.9,22,180300.0,38100.0,142200.0,564,retired,family,none,single,citizen,no,0.48031960714285715,1,11410.0
3010.0,376.25,8,3,50,0.9,24,92600.0,47100.0,45500.0,571,student,rented,diploma,married,resident,no,0.6868897321428572,1,15000.0
2210.0,552.5,4,2,32,19.4,11,249500.0,28800.0,220700.0,785,employed,family,high_school,married,resident,no,0.4147654166666666,1,7520.0
2180.0,1090.0,2,0,40,0.8,5,101600.0,100.0,101500.0,797,unemployed,rented,diploma,married,citizen,yes,0.84185,1,4170.0
6320.0,790.0,8,5,48,7.3,19,285900.0,80700.0,205200.0,645,retired,rented,high_school,married,resident,no,0.5963288095238095,1,13730.0
14510.0,1612.22,9,0,32,26.4,14,258100.0,149000.0,109100.0,475,employed,rented,diploma,married,resident,no,0.36794024999999997,1,11300.0
2030.0,676.67,3,2,64,0.9,5,264500.0,95600.0,168900.0,567,unemployed,government_housing,bachelor,single,citizen,no,0.678854863095238,1,6000.0
9620.0,3206.67,3,0,59,29.1,21,290200.0,172500.0,117700.0,524,employed,government_housing,none,married,resident,no,0.157554625,0,0.0
220.0,44.0,5,0,64,1.0,1,131300.0,72000.0,59300.0,812,unemployed,rented,bachelor,divorced,resident,no,0.674295,1,10900.0
5840.0,2920.0,2,0,43,6.1,18,384900.0,276200.0,108700.0,625,self_employed,owned,diploma,married,citizen,no,0.1727407142857143,0,0.0
5050.0,5050.0,1,0,36,23.1,18,233100.0,102200.0,130900.0,565,employed,family,high_school,married,citizen,no,0.04025642857142858,0,0.0
13120.0,13120.0,1,0,65,28.1,23,588800.0,186400.0,402400.0,650,employed,owned,high_school,married,resident,no,-0.10333999999999999,0,0.0
8990.0,2996.67,3,2,53,28.5,13,359000.0,85800.0,273200.0,553,employed,rented,diploma,married,resident,no,0.1768498630952381,0,0.0
41470.0,8294.0,5,1,56,14.5,15,1659200.0,713000.0,946200.0,605,employed,rented,diploma,single,resident,no,-0.23462238095238097,0,0.0
180.0,30.0,6,5,29,0.1,0,18400.0,13300.0,5100.0,639,unemployed,government_housing,bachelor,married,citizen,no,0.8677923809523811,1,13210.0
8860.0,1107.5,8,1,60,27.8,19,523200.0,214800.0,308400.0,552,employed,government_housing,diploma,divorced,resident,no,0.3442995833333333,1,12090.0
11390.0,1898.33,6,4,44,29.6,22,278600.0,109100.0,169500.0,473,employed,owned,bachelor,married,resident,yes,0.7490890654761905,1,7430.0
1400.0,350.0,4,0,55,1.4,2,107700.0,84000.0,23700.0,666,unemployed,family,high_school,single,resident,no,0.65233,1,8280.0
930.0,186.0,5,3,58,1.8,5,156700.0,39100.0,117600.0,738,unemployed,family,none,married,resident,no,0.7379150000000001,1,10640.0
7390.0,2463.33,3,2,25,15.5,23,268600.0,59800.0,208800.0,541,self_employed,rented,bachelor,divorced,resident,no,0.3037477559523809,1,2760.0
1760.0,586.67,3,0,25,0.1,23,83200.0,53200.0,30000.0,742,student,rented,high_school,married,citizen,no,0.523499625,1,5910.0
10080.0,1440.0,7,5,23,28.4,19,339000.0,221800.0,117200.0,558,employed,rented,high_school,widowed,resident,yes,0.8037180952380953,1,10170.0
310.0,44.29,7,4,49,0.1,4,192100.0,84700.0,107400.0,655,unemployed,rented,postgraduate,married,citizen,no,0.7907607083333333,1,15000.0
10950.0,2190.0,5,2,62,26.2,23,429400.0,9300.0,420100.0,654,employed,family,high_school,divorced,resident,yes,0.46075666666666665,0,0.0
1100.0,275.0,4,3,22,1.9,7,181900.0,9000.0,172900.0,506,unemployed,rented,high_school,single,citizen,no,0.7908332142857143,1,8640.0
2680.0,893.33,3,2,27,0.9,18,192700.0,94800.0,97900.0,558,student,family,diploma,widowed,citizen,no,0.5844734702380953,1,5540.0
6030.0,1206.0,5,1,42,5.7,9,295400.0,31700.0,263700.0,577,retired,rented,diploma,married,resident,no,0.43457761904761905,1,7640.0
19110.0,6370.0,3,2,38,28.8,11,205300.0,106900.0,98400.0,606,self_employed,rented,high_school,married,resident,no,0.1323695238095238,0,0.0
240.0,60.0,4,3,25,0.9,1,138500.0,41500.0,97000.0,704,unemployed,owned,diploma,single,resident,no,0.7593,1,9020.0
8700.0,2175.0,4,0,48,16.9,9,352100.0,159700.0,192400.0,725,employed,owned,bachelor,single,resident,no,0.17547250000000003,0,0.0
710.0,177.5,4,2,61,1.6,0,31900.0,17000.0,14900.0,557,unemployed,owned,high_school,single,citizen,no,0.7946257738095238,1,8840.0
1010.0,168.33,6,4,30,1.3,6,144400.0,19300.0,125100.0,798,unemployed,rented,none,married,resident,no,0.7706112083333334,1,12650.0
1250.0,312.5,4,0,21,1.9,15,230900.0,137500.0,93400.0,520,student,rented,none,single,resident,no,0.6064394642857143,1,8280.0
15560.0,2593.33,6,0,31,23.8,11,564100.0,230800.0,333300.0,593,self_employed,government_housing,high_school,married,resident,no,0.1491668035714286,0,0.0
22520.0,5630.0,4,3,29,24.1,14,417700.0,40200.0,377500.0,609,employed,family,bachelor,married,resident,no,0.028803571428571456,0,0.0
20460.0,6820.0,3,0,41,25.1,19,256800.0,58700.0,198100.0,792,self_employed,family,diploma,married,resident,no,0.005665000000000003,0,0.0
7380.0,1476.0,5,1,25,0.1,9,302700.0,134500.0,168200.0,602,employed,family,bachelor,married,resident,no,0.3233419047619048,1,6800.0
28500.0,4750.0,6,2,37,28.0,12,704600.0,206900.0,497700.0,464,employed,owned,high_school,single,citizen,no,0.03625738095238096,0,0.0
4220.0,1406.67,3,2,26,18.2,20,155800.0,11300.0,144500.0,602,employed,rented,high_school,divorced,citizen,yes,0.672769863095238,1,4900.0
2360.0,472.0,5,3,51,1.3,4,195400.0,21400.0,174000.0,721,unemployed,rented,bachelor,married,resident,no,0.686,1,9850.0
8210.0,1642.0,5,1,42,11.2,8,140800.0,110900.0,29900.0,716,employed,owned,high_school,single,resident,no,0.32564333333333334,0,0.0
16960.0,3392.0,5,2,24,6.4,9,693000.0,92100.0,600900.0,570,employed,rented,high_school,married,citizen,no,0.007965952380952407,0,0.0
9180.0,1836.0,5,2,22,1.4,10,150600.0,16100.0,134500.0,598,employed,government_housing,none,single,citizen,yes,0.6302559523809524,1,6360.0
6310.0,901.43,7,1,42,18.0,18,131000.0,91000.0,40000.0,714,retired,family,high_school,divorced,resident,no,0.5054224583333333,1,11600.0
450.0,450.0,1,0,47,1.0,1,23700.0,12300.0,11400.0,684,unemployed,rented,high_school,married,resident,yes,0.945385,1,3190.0
16170.0,5390.0,3,1,28,20.3,17,469600.0,48700.0,420900.0,649,employed,rented,bachelor,widowed,resident,no,-0.0759102380952381,0,0.0
9470.0,1894.0,5,3,35,18.3,8,356000.0,273100.0,82900.0,462,employed,government_housing,high_school,married,resident,no,0.4528385714285714,1,5940.0
4550.0,1137.5,4,0,48,24.0,13,251600.0,93400.0,158200.0,604,self_employed,family,high_school,married,citizen,no,0.36794696428571433,1,6280.0
6230.0,890.0,7,6,42,6.7,19,303100.0,176200.0,126900.0,636,employed,government_housing,none,married,resident,no,0.55096,1,11710.0
3050.0,381.25,8,5,26,20.7,23,115600.0,30500.0,85100.0,682,self_employed,government_housing,none,divorced,citizen,no,0.6189910416666666,1,15000.0
10560.0,2640.0,4,3,38,26.9,14,157700.0,103200.0,54500.0,599,employed,family,diploma,single,resident,no,0.3005678571428571,1,3170.0
450.0,225.0,2,1,29,1.7,14,49200.0,1900.0,47300.0,517,student,owned,high_school,divorced,citizen,no,0.6674658333333333,1,4780.0
4780.0,2390.0,2,0,62,15.1,18,105200.0,62000.0,43200.0,673,employed,rented,diploma,married,citizen,no,0.20350500000000002,1,1920.0
1360.0,453.33,3,2,57,1.0,4,190700.0,25700.0,165000.0,713,unemployed,owned,none,married,citizen,no,0.6579170416666666,1,6310.0
18540.0,2317.5,8,7,35,9.5,18,184100.0,19400.0,164700.0,586,employed,government_housing,diploma,married,resident,no,0.4057076785714286,1,7340.0
250.0,41.67,6,0,31,1.3,24,161900.0,111200.0,50700.0,527,student,government_housing,diploma,married,resident,no,0.6478528392857142,1,12850.0
2290.0,763.33,3,1,27,0.2,23,163200.0,80200.0,83000.0,549,student,family,postgraduate,single,citizen,no,0.576122994047619,1,5720.0
1630.0,815.0,2,1,54,1.5,6,139900.0,38900.0,101000.0,494,unemployed,rented,high_school,married,resident,no,0.6954386904761906,1,4230.0
6400.0,2133.33,3,2,62,4.1,17,297800.0,232600.0,65200.0,588,employed,rented,bachelor,married,citizen,no,0.32677561309523806,0,0.0
14400.0,3600.0,4,3,33,3.2,24,546400.0,384700.0,161700.0,636,employed,family,high_school,married,resident,no,0.13390500000000002,0,0.0
2220.0,555.0,4,0,49,0.3,0,162000.0,99400.0,62600.0,619,unemployed,government_housing,diploma,single,resident,no,0.6333667857142857,1,7840.0
1510.0,377.5,4,0,31,1.7,4,181400.0,83000.0,98400.0,814,unemployed,owned,diploma,married,resident,no,0.62309125,1,8180.0
10330.0,1721.67,6,5,62,10.0,22,395000.0,71600.0,323400.0,666,employed,rented,diploma,single,resident,no,0.34728879166666665,1,7360.0
9710.0,1942.0,5,4,34,11.0,23,342300.0,185900.0,156400.0,628,employed,rented,bachelor,divorced,resident,no,0.3601897619047618,1,5690.0
17710.0,3542.0,5,1,25,11.4,11,834200.0,45600.0,788600.0,629,employed,rented,high_school,married,resident,no,-0.14165166666666662,0,0.0
2080.0,520.0,4,1,60,1.0,2,182100.0,34500.0,147600.0,730,unemployed,family,bachelor,married,resident,no,0.6231733333333334,1,7890.0
490.0,163.33,3,1,63,0.3,1,216600.0,21800.0,194800.0,753,unemployed,rented,high_school,widowed,resident,no,0.6467787083333333,1,6730.0
1450.0,362.5,4,0,38,1.2,3,68200.0,23900.0,44300.0,707,unemployed,rented,bachelor,divorced,citizen,no,0.64371375,1,8240.0
1250.0,1250.0,1,0,61,0.7,3,111300.0,70700.0,40600.0,835,unemployed,owned,high_school,single,resident,no,0.545165,1,2190.0
32150.0,10716.67,3,2,31,11.0,20,810100.0,37500.0,772600.0,675,employed,rented,none,widowed,resident,no,-0.16624333333333333,0,0.0
14170.0,14170.0,1,0,33,0.0,14,274600.0,167400.0,107200.0,680,employed,owned,diploma,divorced,resident,no,-1.9999999999999185e-05,0,0.0
9370.0,1561.67,6,5,45,4.4,19,179400.0,60600.0,118800.0,749,employed,owned,diploma,single,resident,no,0.4368987916666667,1,7970.0
360.0,90.0,4,2,48,0.5,5,121200.0,23700.0,97500.0,626,unemployed,rented,high_school,single,resident,no,0.7361309523809524,1,8920.0
6740.0,3370.0,2,0,38,14.9,11,214100.0,155400.0,58700.0,568,employed,rented,bachelor,single,citizen,no,0.13468714285714287,0,0.0
6940.0,1388.0,5,2,56,12.0,21,151000.0,69600.0,81400.0,624,employed,owned,bachelor,married,citizen,no,0.38438380952380946,1,7110.0
5390.0,1078.0,5,2,56,4.8,23,190000.0,131100.0,58900.0,699,employed,rented,high_school,single,resident,no,0.4122766666666667,1,7920.0
9900.0,4950.0,2,1,26,19.1,13,476300.0,237600.0,238700.0,741,employed,owned,high_school,single,resident,no,-0.012711666666666663,0,0.0
2780.0,926.67,3,0,65,12.4,13,105300.0,38500.0,66800.0,689,self_employed,rented,diploma,widowed,citizen,no,0.397369625,1,5210.0
9460.0,3153.33,3,1,28,17.2,21,269000.0,167800.0,101200.0,719,employed,rented,diploma,married,citizen,no,0.13066370833333335,0,0.0
5250.0,1312.5,4,3,44,2.5,12,161700.0,13500.0,148200.0,705,employed,government_housing,diploma,married,citizen,no,0.38797375,1,5960.0
800.0,114.29,7,0,40,1.7,0,97400.0,11200.0,86200.0,710,unemployed,family,bachelor,married,resident,no,0.656972375,1,14590.0
13730.0,2288.33,6,5,41,22.9,23,357500.0,251600.0,105900.0,700,employed,family,none,married,citizen,no,0.3596645416666666,1,5670.0
21650.0,5412.5,4,1,26,29.2,23,795500.0,85800.0,709700.0,531,employed,rented,postgraduate,married,citizen,no,-0.10956166666666664,0,0.0
11180.0,3726.67,3,0,36,18.9,23,172300.0,31900.0,140400.0,641,employed,rented,high_school,single,resident,no,0.024252482142857128,0,0.0
1610.0,230.0,7,4,22,0.3,5,217700.0,127700.0,90000.0,699,unemployed,rented,high_school,single,resident,no,0.7759583333333334,1,14360.0
14990.0,3747.5,4,2,64,10.3,12,184800.0,13000.0,171800.0,572,employed,owned,diploma,married,citizen,no,0.11701434523809526,0,0.0
560.0,140.0,4,0,27,0.8,3,56700.0,32000.0,24700.0,623,unemployed,rented,diploma,married,resident,no,0.6910335714285715,1,8760.0
530.0,176.67,3,1,42,2.0,19,76300.0,30000.0,46300.0,483,student,government_housing,bachelor,married,resident,no,0.6926815297619047,1,6770.0
1060.0,117.78,9,2,30,1.2,3,108700.0,57300.0,51400.0,613,unemployed,rented,high_school,married,citizen,no,0.7565692738095239,1,15000.0
7500.0,2500.0,3,2,29,19.1,19,342700.0,22300.0,320400.0,709,employed,rented,postgraduate,divorced,resident,no,0.16077666666666662,0,0.0
560.0,93.33,6,1,38,1.2,4,70400.0,11300.0,59100.0,850,unemployed,owned,diploma,married,resident,no,0.7021487083333334,1,12770.0
